,amount,bought_amount,close,high,low,open,sold_amount,volume,datetime,instrument_id,exchange_id
319,44343594.0,16622195.5,10.53,10.77,10.5,10.63,27721398.5,4177548.0,2011-05-09,600288,SH
320,75571169.0,31757542.0,10.85,10.87,10.37,10.53,43813627.0,7155340.0,2011-05-10,600288,SH
321,113079632.0,70130909.0,10.73,10.95,10.7,10.75,42948723.0,10445951.0,2011-05-11,600288,SH
322,62147095.0,22906897.0,10.34,10.61,10.3,10.6,39240198.0,5946553.0,2011-05-12,600288,SH
323,125646339.0,67991808.5,11.12,11.27,10.25,10.28,57654530.5,11700879.0,2011-05-13,600288,SH
324,117637674.0,62288029.0,11.16,11.31,10.88,11.08,55349645.0,10595388.0,2011-05-16,600288,SH
325,242338575.0,164265091.0,11.17,11.45,11.01,11.04,78073484.0,21521840.0,2011-05-17,600288,SH
326,73263361.0,31377066.0,10.96,11.1,10.83,11.1,41886295.0,6693461.0,2011-05-18,600288,SH
327,42250866.0,15013788.0,10.87,11.03,10.85,10.91,27237078.0,3870335.0,2011-05-19,600288,SH
328,51639791.0,22120796.0,10.78,10.99,10.56,10.92,29518995.0,4787991.0,2011-05-20,600288,SH
329,47386279.0,17352748.0,10.27,10.78,10.26,10.75,30033531.0,4529497.0,2011-05-23,600288,SH
330,45408594.0,21708417.5,10.17,10.35,9.95,10.25,23700176.5,4492906.0,2011-05-24,600288,SH
331,37633043.0,14615718.0,10.13,10.26,10.0,10.26,23017325.0,3725693.0,2011-05-25,600288,SH
332,111106495.0,63840244.5,10.66,10.82,10.08,10.13,47266250.5,10588648.0,2011-05-26,600288,SH
333,112893037.0,69572791.0,10.54,10.66,10.33,10.5,43320246.0,10664564.0,2011-05-27,600288,SH
334,84882973.0,57418024.0,10.46,10.55,10.23,10.47,27464949.0,8117952.0,2011-05-30,600288,SH
335,183146591.0,118227208.0,10.56,11.0,10.3,10.38,64919383.0,17402259.0,2011-05-31,600288,SH
336,98215483.0,42023832.0,10.24,10.49,10.1,10.45,56191651.0,9595799.0,2011-06-01,600288,SH
337,74158853.0,28802303.0,9.82,10.1,9.62,10.06,45356550.0,7507622.0,2011-06-02,600288,SH
338,30166859.0,15322110.5,9.92,9.95,9.7,9.77,14844748.5,3051894.0,2011-06-03,600288,SH
339,24160585.0,11726007.0,9.96,10.03,9.81,9.88,12434578.0,2429173.0,2011-06-07,600288,SH
340,31454414.0,15607613.0,9.96,10.0,9.66,9.92,15846801.0,3185406.0,2011-06-08,600288,SH
341,40209707.0,15617028.0,9.75,9.98,9.7,9.9,24592679.0,4099773.0,2011-06-09,600288,SH
342,51025979.0,27985204.0,9.95,9.97,9.66,9.8,23040775.0,5207109.0,2011-06-10,600288,SH
343,114468068.0,65390738.0,10.22,10.29,9.76,9.82,49077330.0,11384480.0,2011-06-13,600288,SH
344,164948343.0,116922594.5,10.23,10.33,10.07,10.13,48025748.5,16146249.0,2011-06-14,600288,SH
345,48951816.0,21095947.0,10.01,10.24,10.0,10.07,27855869.0,4855718.0,2011-06-15,600288,SH
346,40001248.0,15695159.0,9.72,9.97,9.66,9.96,24306089.0,4091427.0,2011-06-16,600288,SH
347,30006104.0,11131923.5,9.36,9.79,9.35,9.67,18874180.5,3129874.0,2011-06-17,600288,SH
348,29824553.0,13171913.0,9.14,9.43,9.12,9.36,16652640.0,3231343.0,2011-06-20,600288,SH
349,39906862.0,23692057.0,9.36,9.39,9.09,9.19,16214805.0,4320490.0,2011-06-21,600288,SH
350,115893736.0,61696312.0,9.87,9.95,9.24,9.38,54197424.0,12036293.0,2011-06-22,600288,SH
351,123448011.0,95677904.0,9.82,9.95,9.65,9.72,27770107.0,12591692.0,2011-06-23,600288,SH
352,129723785.0,83634320.0,9.93,10.1,9.71,9.84,46089465.0,13021595.0,2011-06-24,600288,SH
353,53152826.0,26336958.0,9.95,10.04,9.8,9.89,26815868.0,5339683.0,2011-06-27,600288,SH
354,162990857.0,110606493.0,10.13,10.28,9.79,9.97,52384364.0,16120790.0,2011-06-28,600288,SH
355,142608162.0,70541914.0,10.13,10.19,9.84,9.97,72066248.0,14147059.0,2011-06-30,600288,SH
356,113247907.0,70615097.0,10.22,10.3,10.0,10.14,42632810.0,11125157.0,2011-07-01,600288,SH
357,110554630.0,68328171.5,10.36,10.44,10.13,10.21,42226458.5,10737919.0,2011-07-04,600288,SH
358,144474353.0,90759801.0,10.39,10.55,10.23,10.33,53714552.0,13914526.0,2011-07-05,600288,SH
359,68606171.0,29693377.0,10.25,10.33,10.13,10.31,38912794.0,6718985.0,2011-07-06,600288,SH
360,69154482.0,32472824.0,10.17,10.32,10.14,10.2,36681658.0,6770602.0,2011-07-07,600288,SH
361,41953517.0,18510196.0,10.18,10.24,10.11,10.14,23443321.0,4127059.0,2011-07-08,600288,SH
362,55994277.0,27326598.0,10.21,10.27,10.02,10.14,28667679.0,5525086.0,2011-07-11,600288,SH
363,64116523.0,24129683.5,9.82,10.13,9.78,10.13,39986839.5,6432002.0,2011-07-12,600288,SH
364,121140572.0,58752564.0,10.41,10.47,9.79,9.8,62388008.0,11926679.0,2011-07-13,600288,SH
365,121892356.0,55037192.0,10.58,10.6,10.27,10.31,66855164.0,11682326.0,2011-07-14,600288,SH
366,243002248.0,147458800.0,10.5,10.8,10.43,10.5,95543448.0,22881813.0,2011-07-15,600288,SH
367,74743999.0,29541597.5,10.34,10.51,10.3,10.49,45202401.5,7188123.0,2011-07-18,600288,SH
368,55600731.0,26274034.0,10.37,10.49,10.15,10.3,29326697.0,5408110.0,2011-07-19,600288,SH
369,96121829.0,62373328.0,10.45,10.55,10.35,10.38,33748501.0,9214104.0,2011-07-20,600288,SH
370,59976297.0,21175436.5,10.1,10.44,10.1,10.41,38800860.5,5876479.0,2011-07-21,600288,SH
371,36487114.0,16300137.0,10.06,10.23,10.02,10.12,20186977.0,3602385.0,2011-07-22,600288,SH
372,55005876.0,21990694.0,9.6,10.0,9.53,10.0,33015182.0,5646185.0,2011-07-25,600288,SH
373,34045785.0,18346444.0,9.61,9.69,9.49,9.6,15699341.0,3555060.0,2011-07-26,600288,SH
374,28787671.0,15233665.0,9.68,9.72,9.5,9.6,13554006.0,2986348.0,2011-07-27,600288,SH
375,31303264.0,12533880.0,9.54,9.64,9.42,9.56,18769384.0,3292085.0,2011-07-28,600288,SH
376,22136578.0,9081686.0,9.49,9.62,9.47,9.56,13054892.0,2319929.0,2011-07-29,600288,SH
377,23689355.0,13489627.0,9.57,9.63,9.46,9.46,10199728.0,2475165.0,2011-08-01,600288,SH
378,29929333.0,13002299.0,9.36,9.55,9.26,9.55,16927034.0,3205588.0,2011-08-02,600288,SH
379,18599692.0,7803741.0,9.35,9.41,9.22,9.26,10795950.0,1991087.0,2011-08-03,600288,SH
380,28950726.0,13541116.0,9.47,9.55,9.35,9.35,15409610.0,3070901.0,2011-08-04,600288,SH
381,43372005.0,19566069.0,9.3,9.56,9.09,9.21,23805936.0,4635874.0,2011-08-05,600288,SH
382,84896201.0,39550354.0,8.56,8.77,8.37,8.46,45345847.0,9953721.0,2011-08-09,600288,SH
383,77931201.0,35342537.0,8.48,8.78,8.43,8.7,42588664.0,9051402.0,2011-08-10,600288,SH
384,62094579.0,33039926.0,8.5,8.51,8.1,8.24,29054653.0,7439306.0,2011-08-11,600288,SH
385,62602922.0,28210831.0,8.56,8.65,8.49,8.56,34392091.0,7302353.0,2011-08-12,600288,SH
386,47848023.0,26853079.0,8.71,8.75,8.54,8.57,20994944.0,5540069.0,2011-08-15,600288,SH
387,44542600.0,21298250.0,8.61,8.8,8.6,8.68,23244350.0,5118232.0,2011-08-16,600288,SH
388,52719921.0,20103016.0,8.46,8.62,8.4,8.57,32616905.0,6218732.0,2011-08-17,600288,SH
389,29005083.0,12507795.0,8.31,8.51,8.3,8.46,16497288.0,3442995.0,2011-08-18,600288,SH
